id,x_px,y_px,timestamp_s,speed_mph,direction_deg
30,201.6,95.5,11.473,30.5,161.5
46,175.9,96.0,14.141,31.6,163.5
50,143.1,106.1,16.009,29.2,162.8
50,127.2,110.7,16.142,29.5,163.8
50,110.7,116.1,16.276,28.9,162.0
53,205.8,87.1,16.676,29.0,162.3
53,126.4,111.4,17.61,32.1,162.8
54,334.4,75.9,20.678,36.6,323.1
54,336.9,74.5,20.812,33.6,331.0
54,341.2,71.7,21.078,29.6,331.1
54,343.1,70.5,21.212,33.3,328.2
54,346.7,68.0,21.479,29.5,330.1
54,348.4,66.8,21.612,37.2,324.6
54,360.3,59.4,22.813,35.7,324.9
54,362.8,57.2,23.213,36.6,322.5
54,364.0,56.8,23.346,29.2,340.5
54,365.7,55.4,23.613,37.4,316.1
54,366.4,54.9,23.747,35.6,322.2
54,367.1,54.4,23.88,31.6,325.4
54,368.2,54.0,24.013,32.7,338.1
54,369.4,53.0,24.28,32.9,322.3
54,373.6,50.3,25.081,31.1,324.1
54,374.1,50.0,25.214,29.4,330.5
59,312.4,90.0,23.08,36.8,328.8
59,324.8,82.3,23.48,36.3,331.0
59,336.2,74.3,24.013,37.3,327.9
59,338.5,72.9,24.147,35.6,327.0
59,341.1,71.6,24.28,36.3,333.7
61,315.6,58.5,26.415,30.8,156.5
61,310.8,59.9,26.682,33.5,162.1
61,308.8,60.7,26.815,29.8,156.2
61,306.5,61.9,26.948,37.0,152.5
61,194.6,90.3,34.286,29.9,161.4
62,352.4,74.7,24.68,36.8,322.6
62,356.1,71.7,24.947,33.0,325.6
62,361.0,67.5,25.347,38.2,324.2
62,362.4,66.6,25.481,32.7,327.2
62,363.6,65.6,25.614,35.6,322.7
62,365.8,63.6,25.881,29.7,335.0
62,367.0,62.9,26.014,34.4,326.9
62,368.0,62.0,26.148,36.8,319.2
62,368.8,61.3,26.281,33.9,314.6
62,372.9,57.3,26.948,37.8,312.4
62,379.5,51.8,28.282,28.9,341.2
62,380.8,51.0,28.549,37.4,327.2
68,456.1,123.5,26.148,30.6,175.8
68,448.2,124.2,26.281,31.1,175.6
68,440.2,124.7,26.415,29.6,175.9
68,423.1,125.9,26.682,31.2,175.1
73,234.5,79.7,28.549,33.1,164.8
73,227.3,81.7,28.683,29.9,164.2
73,219.6,83.7,28.816,29.0,165.3
73,211.4,85.9,28.949,28.7,164.7
73,203.0,88.5,29.083,28.7,163.3
73,159.3,101.1,29.616,32.4,163.7
79,312.1,113.4,34.152,34.4,315.0
79,316.9,108.9,34.286,36.4,316.6
79,334.7,90.5,34.953,38.0,314.8
79,337.2,87.9,35.086,36.5,312.5
79,339.9,85.7,35.22,34.4,321.9
79,342.1,83.7,35.353,33.8,317.2
79,344.3,81.7,35.486,36.3,317.9
79,346.4,79.8,35.62,36.2,316.8
79,348.1,78.2,35.753,31.5,317.4
79,349.5,76.6,35.887,32.7,312.5
79,351.1,75.0,36.02,36.7,313.2
80,320.9,135.9,32.952,33.9,299.4
80,329.1,121.1,33.218,37.3,301.9
80,343.8,93.3,34.019,33.8,315.1
80,345.7,90.6,34.152,34.7,305.3
82,317.6,157.6,33.485,38.2,303.7
82,331.5,136.3,33.752,37.7,302.2
82,349.8,112.3,34.286,36.5,309.7
82,353.3,108.1,34.419,38.7,310.2
82,367.3,91.8,35.086,34.7,317.5
82,373.3,85.1,35.486,38.0,315.2
82,375.3,83.3,35.62,37.4,318.7
82,378.3,80.0,35.887,31.5,307.1
82,379.4,78.5,36.02,37.3,305.1
82,380.8,77.1,36.153,34.7,316.1
82,382.1,76.1,36.287,29.8,323.6
82,385.9,72.0,36.687,36.7,320.2
82,388.0,69.9,36.954,36.4,318.1
82,391.2,67.4,37.354,32.8,326.4
83,303.4,128.4,37.621,29.8,319.0
83,320.3,105.8,42.824,30.5,313.5
83,324.3,101.7,42.957,38.5,314.8
83,348.4,79.0,44.024,36.2,314.5
83,350.0,77.5,44.158,31.5,316.2
83,351.8,75.9,44.291,35.0,318.8
83,355.1,73.0,44.558,36.4,318.9
88,189.9,93.7,37.488,29.7,160.8
89,454.3,126.9,37.621,32.2,175.5
89,446.0,127.7,37.754,32.0,174.1
89,429.3,129.1,38.021,28.9,173.9
98,323.4,55.8,43.891,32.8,155.1
98,319.6,56.9,44.158,33.4,156.8
98,316.0,57.9,44.425,33.3,162.6
98,314.1,58.7,44.558,33.1,155.5
98,307.6,61.2,44.958,37.3,152.8
103,450.4,127.6,44.692,30.6,173.3
103,441.1,128.3,44.825,32.2,176.1
103,431.9,129.1,44.958,31.6,174.9
105,318.1,87.2,46.426,35.8,323.8
105,328.6,79.9,46.826,38.1,325.9
105,331.3,78.0,46.959,37.6,324.3
105,333.6,76.1,47.093,36.8,321.2
105,336.2,74.8,47.226,32.6,332.1
105,338.7,73.4,47.36,34.8,330.8
105,340.4,72.1,47.493,31.4,322.9
105,346.7,68.2,47.893,30.7,327.0
105,352.6,64.6,48.427,38.1,327.7
105,359.0,60.7,49.094,38.4,323.0
105,360.1,60.0,49.227,33.7,327.8
105,363.7,57.1,49.761,37.3,314.7
105,364.6,56.5,49.894,32.1,329.3
105,365.5,55.9,50.028,37.6,325.3
105,366.4,55.3,50.161,38.7,326.2
105,370.0,52.4,50.962,33.8,301.0
106,286.9,138.4,46.559,38.2,313.8
106,337.4,88.4,47.893,28.8,313.2
106,340.0,86.1,48.027,36.4,317.8
106,342.4,83.7,48.16,38.5,315.4
106,344.5,81.6,48.294,36.5,315.3
106,346.4,79.7,48.427,35.5,315.0
106,348.0,77.9,48.56,36.2,311.2
106,349.7,76.5,48.694,30.5,320.8
106,352.8,73.5,48.961,30.2,319.0
106,354.5,72.4,49.094,32.0,325.7
106,356.0,71.1,49.227,33.8,319.2
106,357.2,69.9,49.361,35.2,314.3
106,359.3,67.7,49.628,37.7,310.4
109,189.0,97.4,48.16,30.4,162.9
109,177.1,101.3,48.294,31.5,162.0
109,164.0,105.3,48.427,30.3,162.7
109,149.8,110.1,48.56,30.7,161.7
109,134.1,115.1,48.694,29.8,162.2
109,116.6,120.9,48.827,29.7,161.8
109,96.5,127.4,48.961,29.9,161.9
109,73.6,135.0,49.094,29.7,161.8
109,47.6,143.7,49.227,29.6,161.4
110,462.0,115.6,48.827,36.1,174.5
110,454.3,116.2,48.961,35.9,175.8
110,446.1,116.6,49.094,35.3,176.7
110,438.2,117.0,49.227,31.4,177.1
110,430.0,117.7,49.361,33.3,175.3
110,422.1,118.2,49.494,28.9,176.7
110,413.6,118.9,49.628,31.0,175.3
111,301.8,99.1,48.827,36.6,323.6
111,312.6,92.3,49.094,37.1,326.4
111,316.6,89.3,49.227,38.3,324.2
111,320.4,86.7,49.361,37.5,325.2
111,327.1,81.9,49.628,38.3,325.5
111,330.1,80.0,49.761,35.1,328.5
111,332.8,78.1,49.894,37.4,324.5
111,335.3,76.4,50.028,34.1,326.9
111,339.9,73.5,50.295,29.9,333.0
111,342.0,72.0,50.428,37.2,324.5
111,343.7,70.8,50.561,31.3,325.6
111,345.3,69.6,50.695,32.7,323.0
111,346.9,68.6,50.828,29.8,329.9
113,225.0,80.6,50.428,28.9,161.8
113,126.5,110.0,51.762,31.4,163.0
114,319.2,88.8,50.561,35.7,324.1
114,326.5,84.0,50.828,35.5,329.3
114,332.1,79.8,51.095,34.2,321.3
114,334.5,77.9,51.228,36.6,321.7
114,336.9,76.2,51.362,36.2,325.1
114,339.4,74.7,51.495,35.0,328.1
114,341.3,73.4,51.629,30.8,326.2
114,343.6,71.9,51.762,38.1,327.4
115,315.2,93.1,53.496,37.2,323.7
115,326.7,84.0,53.897,32.8,322.7
115,335.0,77.3,54.297,33.8,327.2
115,339.9,74.2,54.564,30.5,333.1
115,342.0,72.6,54.697,38.7,321.0
115,344.1,71.4,54.83,32.9,330.8
115,345.8,70.2,54.964,32.9,325.8
115,346.6,68.9,55.097,32.5,301.2
115,349.6,66.7,55.364,34.1,323.3
115,353.5,65.0,55.631,33.3,337.0
116,332.6,97.8,53.363,37.9,314.1
116,345.0,84.7,53.897,36.2,313.3
116,347.0,82.6,54.03,36.1,313.7
116,349.1,80.7,54.163,36.9,317.1
116,354.6,75.1,54.564,37.9,311.6
116,356.1,73.7,54.697,35.0,316.4
116,357.4,72.2,54.83,36.7,311.8
116,358.6,70.9,54.964,36.0,311.1
116,360.0,69.8,55.097,31.6,322.8
119,301.6,99.3,60.567,33.4,324.0
119,319.6,86.6,61.101,35.9,321.3
119,323.1,84.1,61.234,38.1,325.0
119,326.4,81.8,61.367,38.1,325.6
119,329.3,79.8,61.501,36.8,325.1
119,331.9,77.8,61.634,38.7,322.0
119,334.2,76.0,61.768,35.8,322.2
119,336.7,74.7,61.901,31.5,332.2
126,315.0,108.7,63.502,32.9,316.6
126,328.1,96.0,63.902,34.3,311.8
126,330.9,93.4,64.036,31.3,317.6
126,334.2,90.6,64.169,37.4,319.9
126,339.7,86.0,64.436,29.6,320.3
126,348.3,78.5,64.969,31.7,319.7
126,349.8,76.8,65.103,33.7,312.4
126,351.5,75.3,65.236,34.6,318.1
126,353.1,73.8,65.37,35.7,317.2
126,354.5,72.5,65.503,32.7,317.2
126,356.4,71.6,65.637,30.2,333.6
128,320.7,105.1,64.436,36.8,317.4
128,324.4,101.1,64.569,38.3,312.0
128,330.9,94.3,64.836,35.2,316.7
128,333.7,91.9,64.969,32.1,319.2
128,336.4,89.6,65.103,31.4,320.3
128,341.4,84.6,65.37,36.7,317.7
128,343.4,82.7,65.503,33.3,315.2
128,345.3,80.7,65.637,35.7,314.2
128,347.1,78.8,65.77,36.6,311.9
128,350.4,75.7,66.037,37.9,307.2
128,355.7,71.4,66.57,33.3,316.2
128,357.1,70.0,66.704,37.7,313.9
128,358.2,68.8,66.837,36.3,312.3
128,363.2,64.7,67.504,37.0,315.6
128,363.8,63.6,67.638,38.0,300.0
129,322.3,73.1,64.436,37.6,332.5
129,330.6,68.7,64.836,31.6,330.7
129,347.4,60.1,65.903,37.4,334.9
129,348.9,59.5,66.037,29.8,338.0
129,352.2,57.8,66.304,38.6,334.6
129,353.2,57.1,66.437,36.1,324.2
129,354.7,56.5,66.57,37.4,337.1
131,324.5,81.5,64.969,35.5,329.1
131,335.9,73.7,65.503,34.6,331.6
131,340.6,70.7,65.77,33.5,331.7
131,342.7,69.7,65.903,31.2,332.6
131,344.3,68.5,66.037,34.9,322.9
132,319.3,105.4,65.903,36.6,316.1
132,332.0,93.0,66.304,37.1,314.6
132,335.1,90.1,66.437,38.6,316.8
132,337.9,87.7,66.57,36.3,318.7
132,343.0,82.8,66.837,38.0,317.7
132,345.1,80.8,66.971,37.5,314.7
132,349.1,77.0,67.237,35.4,317.7
132,351.0,75.5,67.371,33.0,322.3
132,352.6,74.2,67.504,32.6,319.7
132,354.0,72.7,67.638,37.0,314.1
132,355.6,71.5,67.771,31.9,323.5
132,356.6,70.4,67.904,31.5,310.5
132,358.0,69.3,68.038,33.8,322.9
132,360.4,67.3,68.305,32.0,320.0
132,362.4,66.1,68.571,31.1,321.8
136,318.0,88.9,67.371,31.5,321.5
136,328.6,81.0,67.771,38.0,324.9
136,331.5,79.0,67.904,37.1,325.5
136,334.0,77.5,68.038,31.5,328.8
136,336.3,75.7,68.171,37.2,322.7
136,340.7,72.8,68.438,31.4,328.2
136,342.7,71.7,68.571,29.6,331.9
140,305.2,98.8,70.839,37.0,322.4
140,319.5,87.9,71.24,33.3,323.8
140,326.5,82.7,71.506,38.2,325.5
140,329.5,80.5,71.64,37.6,324.6
140,332.1,78.5,71.773,37.5,322.5
140,334.6,76.6,71.907,38.1,321.7
140,336.9,74.8,72.04,38.4,322.6
140,340.9,71.8,72.307,31.7,320.7
144,289.3,107.9,73.241,35.7,324.9
144,311.7,92.1,73.774,33.3,322.8
144,315.7,89.2,73.908,37.7,324.3
144,319.2,86.8,74.041,34.0,325.9
144,322.5,84.6,74.175,34.6,325.0
144,329.0,80.3,74.441,34.5,329.5
144,331.6,78.4,74.575,35.8,323.7
144,333.9,76.6,74.708,36.0,320.8
145,278.5,115.5,73.908,34.5,323.6
145,286.0,110.5,74.041,36.8,326.5
145,298.4,101.3,74.308,38.5,322.7
145,303.6,97.7,74.441,37.0,325.0
145,308.2,94.5,74.575,35.9,325.1
145,312.5,91.4,74.708,37.3,324.6
145,316.0,88.6,74.842,35.4,321.6
145,318.9,86.6,74.975,29.9,325.2
145,325.6,81.9,75.242,32.4,324.4
145,330.5,78.5,75.509,35.0,322.2
145,332.5,76.8,75.642,32.5,320.8
145,338.7,72.8,76.042,36.8,321.1
145,340.8,71.6,76.176,32.3,328.8
148,287.0,109.1,75.375,34.6,325.4
148,305.2,96.2,75.775,36.3,327.2
148,309.8,93.1,75.909,36.1,326.7
148,314.2,90.2,76.042,37.8,326.2
148,321.9,85.0,76.309,32.6,324.9
148,325.0,82.8,76.443,35.6,324.8
148,328.0,80.8,76.576,36.2,325.6
148,330.5,78.8,76.709,35.6,321.9
148,332.9,77.0,76.843,35.6,324.1
150,313.3,108.2,76.443,33.0,321.8
150,334.4,89.4,77.11,37.0,321.7
150,337.3,86.9,77.243,38.2,318.1
150,344.8,79.8,77.643,38.4,317.4
150,346.7,78.0,77.777,35.5,316.6
150,348.4,76.5,77.91,32.5,319.9
150,351.9,73.5,78.177,32.9,320.1
150,353.4,72.1,78.31,34.3,318.7
150,355.1,70.8,78.444,37.9,321.1
150,357.9,68.6,78.71,33.1,321.8
151,326.8,80.5,77.51,33.7,325.0
151,332.9,76.7,77.777,35.0,332.3
151,335.5,75.0,77.91,38.3,326.8
151,339.8,71.9,78.177,33.4,326.5
151,341.9,70.7,78.31,32.1,331.0
151,343.8,69.6,78.444,33.0,329.6
151,345.6,68.6,78.577,29.9,331.2
151,346.9,67.6,78.71,30.5,322.5
151,350.2,65.7,78.977,32.2,330.3
151,351.7,64.9,79.111,31.8,331.2
152,319.7,103.1,77.643,37.6,316.7
152,328.0,95.5,77.91,38.5,319.2
152,331.5,92.7,78.043,36.4,319.7
152,339.9,84.8,78.444,36.0,317.6
152,342.3,82.7,78.577,36.7,319.1
152,344.7,80.7,78.71,37.0,320.0
152,346.4,78.8,78.844,36.0,313.1
152,348.0,77.3,78.977,30.1,317.3
152,349.8,75.7,79.111,37.0,316.9
152,351.5,74.2,79.244,35.6,317.9
152,353.0,72.6,79.377,38.4,313.9
152,354.9,71.5,79.511,33.1,329.1
152,357.3,69.5,79.778,29.3,316.7
152,358.4,68.3,79.911,35.2,313.2
152,359.6,67.2,80.045,35.0,317.1
152,362.7,64.9,80.445,29.9,319.1
154,319.1,106.9,78.31,35.0,316.3
154,334.5,91.9,78.844,37.5,316.2
154,337.6,89.3,78.977,37.3,320.5
154,340.2,86.7,79.111,38.2,315.1
154,342.5,84.3,79.244,38.2,313.0
154,344.6,82.2,79.377,35.5,315.8
154,346.7,80.5,79.511,32.6,320.5
154,348.4,78.6,79.644,37.2,311.3
154,350.3,76.8,79.778,37.6,317.0
154,351.9,75.5,79.911,30.9,320.0
154,353.1,74.0,80.045,34.5,308.3
154,354.7,72.6,80.178,36.3,318.6
154,356.8,70.6,80.445,28.8,310.8
166,236.3,82.6,82.179,33.4,160.2
166,229.2,84.8,82.312,29.6,162.5
166,221.4,87.4,82.446,31.0,161.7
166,214.1,90.1,82.579,29.2,159.3
166,204.9,93.1,82.713,30.5,162.3
166,195.0,96.3,82.846,30.0,161.9
166,184.5,100.0,82.979,30.4,160.6
166,173.2,104.1,83.113,29.9,160.4
166,160.3,108.3,83.246,29.2,161.7
166,147.2,113.2,83.38,28.9,159.3
166,132.4,119.1,83.513,29.8,158.5
166,115.6,125.5,83.647,29.5,158.9
166,67.5,141.7,83.913,34.6,162.9
172,463.2,125.3,87.115,30.1,172.5
172,454.8,125.8,87.249,32.2,176.3
172,446.2,126.7,87.382,33.9,174.1
172,429.7,127.9,87.649,30.1,174.1
172,419.8,128.8,87.782,32.4,174.7
177,323.8,83.7,89.383,36.5,320.3
177,333.2,77.2,89.783,36.4,324.2
177,338.0,74.1,90.05,35.6,326.7
177,340.4,72.8,90.183,32.3,332.4
177,344.4,70.0,90.45,35.7,323.7
177,346.3,68.7,90.584,36.4,326.1
177,347.8,67.8,90.717,29.9,329.4
178,458.1,125.6,89.516,32.6,174.9
178,449.8,126.5,89.65,34.1,173.4
178,441.0,127.6,89.783,34.3,172.9
178,432.4,128.2,89.917,28.8,176.2
185,304.4,96.0,93.919,29.9,324.6
185,308.7,93.2,94.052,33.2,326.6
185,312.6,90.2,94.186,37.1,321.8
185,316.5,87.4,94.319,37.6,325.4
185,319.6,85.0,94.453,35.5,320.6
185,322.4,82.8,94.586,34.0,322.1
185,325.6,80.9,94.719,34.7,329.6
185,328.4,79.2,94.853,32.0,328.6
185,330.8,77.6,94.986,32.2,326.3
185,333.1,75.9,95.12,33.4,324.8
185,335.2,74.5,95.253,31.8,325.9
185,337.2,73.0,95.386,35.4,323.1
185,341.3,71.0,95.653,29.3,331.4
185,346.2,67.7,96.053,29.3,326.9
185,347.6,66.6,96.187,33.4,323.8
185,351.3,64.4,96.587,33.9,321.4
188,120.1,122.3,95.12,32.1,160.1
188,99.0,129.8,95.253,32.5,160.4
188,75.1,138.4,95.386,31.9,160.2
188,47.3,148.1,95.52,31.1,160.7
189,457.9,120.8,95.253,34.9,176.1
189,448.4,121.5,95.386,38.3,176.2
189,438.3,122.1,95.52,37.8,176.7
189,428.6,122.7,95.653,34.7,176.2
189,418.5,123.2,95.787,33.0,177.2
189,408.4,123.4,95.92,29.2,179.1
189,274.8,144.3,97.921,36.2,148.5
190,317.0,75.6,95.52,34.6,330.0
190,323.3,72.0,95.787,34.6,335.5
190,327.6,69.1,96.053,35.1,326.0
190,332.1,66.6,96.32,35.5,331.4
190,340.4,62.8,96.854,33.9,335.7
190,344.9,61.2,97.254,29.6,326.3
190,346.4,60.5,97.387,29.3,336.5
192,307.8,119.9,98.455,37.9,317.2
192,317.1,108.3,98.722,37.7,297.2
192,329.2,95.7,99.122,36.8,294.2
192,332.3,92.6,99.255,37.6,315.2
192,338.2,87.0,99.522,34.9,313.5
192,341.0,84.9,99.655,33.8,323.6
192,346.2,80.6,99.922,37.9,314.9
192,350.1,77.2,100.189,30.6,317.9
192,352.3,75.9,100.322,32.9,328.8
192,353.8,74.4,100.456,33.9,316.1
192,354.8,72.9,100.589,35.2,303.4
192,355.8,71.8,100.723,29.6,312.7
192,361.6,67.7,101.256,32.4,324.9
192,363.0,66.9,101.39,29.8,329.3
198,355.4,75.0,102.59,31.0,312.8
198,359.8,71.1,102.991,33.4,319.3
198,361.0,70.0,103.124,33.4,314.6
198,361.1,68.7,103.257,30.9,276.1
200,225.0,87.4,102.057,34.3,161.7
200,216.1,90.4,102.19,33.5,161.1
200,206.4,93.6,102.324,32.4,162.1
200,195.8,97.6,102.457,34.6,159.5
200,185.0,101.3,102.59,30.2,160.9
200,171.8,105.8,102.724,33.2,161.2
200,112.6,114.3,103.391,29.0,161.9
200,94.3,120.3,103.524,29.2,161.9
201,332.6,93.2,104.591,30.3,320.1
201,335.9,90.4,104.725,38.6,319.4
201,338.6,87.7,104.858,38.6,315.0
201,345.0,80.4,105.259,36.4,306.7
201,350.4,74.9,105.659,35.6,313.9
201,354.8,71.9,106.059,30.2,319.3
201,356.0,70.6,106.192,35.2,310.9
201,357.2,69.2,106.326,37.8,312.6
201,358.4,68.0,106.459,36.4,314.3
201,361.1,65.8,106.859,30.3,321.1
201,365.3,62.9,107.66,30.2,76.5
201,368.1,60.0,108.327,36.4,313.4
203,302.8,97.6,105.392,34.9,323.9
203,312.8,91.3,105.659,35.1,327.9
203,316.8,88.5,105.792,37.5,324.4
203,320.7,85.8,105.926,38.6,326.5
203,323.7,83.6,106.059,34.6,323.7
203,329.9,79.2,106.326,35.0,326.5
203,333.0,77.4,106.459,38.2,329.2
203,335.0,75.7,106.593,33.7,320.4
203,337.5,74.4,106.726,32.2,331.1
203,339.6,72.8,106.859,37.2,322.9
203,341.8,71.6,106.993,32.2,332.1
203,345.5,69.5,107.26,33.6,328.3
203,347.2,68.2,107.393,37.3,322.5
203,351.5,65.7,107.793,30.7,327.2
203,352.7,64.6,107.927,35.3,317.2
205,307.6,95.6,106.326,36.4,325.3
205,317.9,88.8,106.593,35.0,327.5
205,321.6,86.1,106.726,38.7,324.2
205,325.3,83.8,106.859,38.3,327.5
205,328.5,81.6,106.993,37.6,326.0
205,331.3,79.8,107.126,33.9,326.3
205,336.4,75.9,107.393,38.6,319.6
205,340.5,72.8,107.66,31.0,320.5
213,296.9,103.3,110.728,36.6,325.3
213,322.1,85.7,111.395,37.8,326.7
213,325.6,83.5,111.529,35.9,328.6
213,331.3,79.2,111.796,34.5,325.5
213,333.8,77.8,111.929,30.0,330.0
213,336.6,76.1,112.062,37.3,328.5
213,339.0,74.5,112.196,37.4,326.0
213,341.3,72.9,112.329,38.0,325.2
213,343.1,71.5,112.463,35.4,322.6
213,346.5,68.6,112.729,33.6,322.2
213,348.1,67.5,112.863,33.0,326.9
213,350.0,66.5,112.996,33.7,332.2
213,351.2,65.6,113.13,31.4,321.5
213,352.6,64.6,113.263,34.1,327.1
213,353.4,63.5,113.396,35.8,305.4
222,301.3,100.3,116.732,34.8,322.9
222,306.5,96.6,116.865,38.6,325.2
222,315.8,90.4,117.132,37.3,325.8
222,319.4,87.6,117.265,37.7,322.3
222,326.4,82.7,117.532,37.1,328.6
222,329.4,80.6,117.665,36.2,325.4
222,331.9,78.7,117.799,36.7,322.4
222,334.5,76.8,117.932,37.9,323.0
222,336.8,75.2,118.066,35.0,326.5
222,339.1,73.9,118.199,31.2,330.6
222,341.1,72.6,118.332,33.2,326.9
222,342.7,71.3,118.466,31.7,320.7
222,344.0,70.0,118.599,33.2,313.4
222,347.4,67.9,118.866,32.3,328.8
222,351.8,65.5,119.266,29.7,331.9
222,357.1,62.0,119.8,31.8,315.7
222,358.0,61.2,119.933,33.5,319.7
222,359.1,60.6,120.067,29.3,330.7
223,309.6,95.2,117.665,32.0,326.3
223,325.2,83.9,118.199,36.4,327.7
223,327.7,81.8,118.332,34.3,320.0
223,330.2,80.0,118.466,32.2,323.9
223,332.6,78.4,118.599,32.0,326.7
223,339.7,73.7,119.0,35.0,319.8
223,341.6,72.4,119.133,33.0,326.6
223,343.4,71.2,119.266,30.8,325.7
223,345.5,70.0,119.4,35.3,330.4
223,347.2,68.8,119.533,35.7,324.6
224,220.0,93.7,119.0,29.7,158.6
224,210.3,97.5,119.133,34.4,158.4
224,200.2,101.4,119.266,31.9,159.1
224,188.5,106.0,119.4,33.6,158.6
224,175.5,111.2,119.533,33.8,157.9
224,126.3,131.2,119.933,32.9,158.0
224,105.3,139.6,120.067,31.9,158.0
224,81.9,150.1,120.2,32.3,155.9
226,314.4,109.4,119.266,36.8,316.2
226,334.8,90.7,119.933,34.5,322.7
226,342.5,83.1,120.334,33.8,319.6
226,344.7,81.0,120.467,38.7,315.6
226,346.5,79.2,120.6,33.2,316.9
226,347.8,77.6,120.734,31.6,310.0
226,349.8,75.9,120.867,38.4,318.6
226,351.5,74.7,121.001,30.2,324.2
241,311.5,59.4,126.604,28.7,156.6
241,309.0,60.1,126.737,30.0,163.1
241,230.2,85.2,133.408,28.7,162.6
241,222.5,87.8,133.541,31.3,161.1
241,213.7,90.6,133.674,31.2,162.8
241,203.9,93.8,133.808,32.6,161.6
241,193.1,97.2,133.941,31.5,162.5
242,320.3,86.8,127.404,35.9,322.5
242,332.5,77.0,127.938,37.3,312.7
242,343.5,71.3,128.471,34.4,329.0
242,345.4,70.2,128.605,32.1,330.7
242,348.8,67.6,128.872,37.9,322.2
247,326.3,102.7,128.471,32.9,319.9
247,336.7,92.4,128.872,30.6,317.1
247,339.4,89.9,129.005,35.2,315.5
247,341.8,87.5,129.138,34.9,316.2
247,344.2,85.4,129.272,34.2,318.1
247,346.4,83.3,129.405,35.5,317.0
247,347.7,81.5,129.539,31.9,304.0
247,349.3,79.4,129.672,38.7,308.7
247,351.1,77.8,129.806,32.8,319.6
247,357.7,71.0,130.473,32.6,304.3
249,281.4,117.4,129.005,35.3,322.6
249,313.2,94.3,129.672,37.7,323.2
249,317.7,91.3,129.806,38.3,326.3
249,325.4,86.2,130.072,35.4,325.6
249,330.9,81.5,130.339,36.7,320.6
249,333.4,79.6,130.473,34.4,323.3
249,336.0,77.6,130.606,38.5,322.1
249,339.8,74.8,130.873,33.7,319.1
249,347.4,69.7,131.406,33.5,325.7
250,319.9,85.2,129.272,38.3,325.7
250,332.6,76.3,129.806,37.9,317.3
250,335.8,74.9,129.939,35.4,336.8
250,341.0,71.7,130.206,37.2,326.3
250,343.0,70.3,130.339,36.3,326.5
251,332.6,94.6,130.339,29.9,314.6
251,342.3,86.0,130.739,32.1,321.9
251,344.5,83.6,130.873,38.2,313.4
251,348.3,79.3,131.14,38.4,311.8
251,349.8,77.9,131.273,30.0,317.0
251,351.4,76.5,131.406,29.9,319.2
251,352.8,74.9,131.54,36.0,311.6
251,354.3,73.6,131.673,32.8,317.8
251,355.5,72.2,131.807,34.7,312.0
251,356.7,70.8,131.94,37.1,308.8
251,358.1,69.7,132.073,31.8,322.9
251,359.2,68.6,132.207,32.5,317.6
256,318.1,85.8,132.474,34.4,326.4
256,328.6,78.8,132.874,32.1,327.2
256,330.7,76.9,133.007,35.4,316.8
256,332.7,75.2,133.141,35.3,318.9
256,339.7,71.6,133.541,31.2,332.8
256,341.6,70.3,133.674,33.6,326.7
256,345.3,67.7,133.941,37.2,324.9
256,348.1,65.6,134.208,32.4,324.6
