id,x_px,y_px,timestamp_s,speed_mph,direction_deg
21,170.5,104.2,14.778,47.0,26.8
21,185.6,112.4,15.047,49.5,29.6
21,194.2,117.4,15.181,48.1,29.6
21,204.1,122.7,15.315,46.9,28.4
21,214.7,128.4,15.45,45.4,28.4
21,227.0,135.1,15.584,46.7,28.4
21,240.8,142.6,15.719,46.9,28.6
21,256.3,151.2,15.853,46.3,29.0
21,293.7,171.8,16.122,45.4,29.3
26,77.6,56.8,9.001,50.8,33.1
26,84.6,60.0,9.673,46.0,27.6
26,86.2,60.8,9.807,47.4,27.2
26,87.6,61.7,9.942,51.8,34.0
26,94.9,64.8,10.479,48.9,26.1
26,96.8,65.8,10.613,49.1,29.2
26,101.2,67.8,10.882,47.7,23.7
26,108.1,71.7,11.285,47.2,27.3
26,126.9,81.3,12.091,51.1,29.2
26,131.0,83.4,12.226,48.1,26.7
26,135.3,85.5,12.36,47.8,27.2
26,144.2,90.0,12.629,47.6,29.5
26,155.1,95.3,12.897,50.4,27.9
26,161.0,98.4,13.032,47.8,28.4
26,167.4,101.8,13.166,47.1,27.7
26,174.7,105.7,13.3,49.8,28.1
26,182.8,109.9,13.435,48.0,27.2
26,191.7,114.5,13.569,48.2,27.3
26,201.1,119.4,13.703,46.1,27.5
26,211.6,124.9,13.838,46.5,27.5
26,223.3,131.0,13.972,46.6,27.8
26,236.2,137.8,14.106,45.5,27.8
26,250.8,145.6,14.241,46.2,28.2
28,135.0,69.8,9.539,47.1,22.1
28,147.6,74.7,9.942,52.9,20.6
28,152.1,76.6,10.076,54.8,21.9
28,156.9,78.4,10.21,53.4,21.4
28,167.2,82.8,10.479,53.1,21.6
28,173.0,85.1,10.613,52.2,21.7
28,179.4,87.6,10.748,52.5,21.0
28,186.4,90.3,10.882,52.8,21.3
31,79.1,52.0,11.419,52.6,21.2
31,81.7,53.0,11.688,53.2,24.2
31,86.0,54.7,12.091,52.3,19.1
31,93.7,57.9,12.763,50.1,23.4
31,97.1,59.8,13.032,53.0,30.4
31,105.2,63.0,13.569,50.4,23.5
31,107.4,64.0,13.703,51.0,25.2
31,112.2,65.9,13.972,47.4,22.5
31,118.2,68.9,14.241,52.6,23.3
31,125.3,71.8,14.509,47.0,18.8
31,128.8,73.4,14.644,52.8,23.8
31,132.3,74.9,14.778,48.5,24.1
31,136.4,76.7,14.912,53.9,23.7
31,140.6,78.5,15.047,50.4,23.1
31,145.2,80.6,15.181,53.5,24.4
31,150.3,82.5,15.315,47.9,21.1
31,155.0,84.9,15.45,53.6,26.8
31,160.7,87.4,15.584,51.9,23.6
31,167.1,90.2,15.719,54.5,23.8
31,180.4,96.1,15.987,49.9,23.6
31,196.7,103.9,16.256,53.7,24.3
31,206.2,108.4,16.39,54.6,25.3
31,216.3,112.7,16.525,47.4,23.2
31,227.5,118.0,16.659,52.4,25.3
32,80.9,52.5,13.3,47.1,29.5
32,89.9,56.2,14.241,48.0,23.3
32,105.2,63.0,15.45,49.0,24.4
32,116.2,67.9,16.122,53.1,28.3
32,118.9,69.1,16.256,47.6,24.0
32,127.7,72.5,16.659,51.3,25.0
32,133.9,75.4,16.928,47.5,25.6
32,141.7,78.6,17.196,48.7,22.5
32,154.8,84.6,17.599,46.3,23.5
32,165.0,89.1,17.868,48.8,25.7
32,170.8,91.5,18.002,45.6,22.9
32,177.1,94.4,18.137,48.2,24.1
32,183.9,97.5,18.271,49.0,24.5
32,191.0,100.9,18.405,49.1,25.7
32,198.9,104.3,18.54,45.6,23.4
32,216.7,112.6,18.809,50.8,25.9
32,227.6,117.5,18.943,49.2,24.6
32,239.1,123.0,19.077,48.8,25.4
32,251.9,128.8,19.212,46.0,24.3
32,266.3,135.5,19.346,47.4,25.0
32,282.5,142.9,19.48,46.7,24.7
34,373.2,106.1,15.315,47.2,195.4
34,360.1,102.7,15.45,46.7,194.5
34,337.5,96.5,15.719,48.6,195.4
34,315.2,90.6,15.987,53.8,194.1
34,297.4,86.3,16.256,46.5,193.7
34,289.3,84.0,16.39,54.2,195.7
34,243.9,71.6,17.331,50.8,197.7
34,225.4,67.7,17.734,49.5,193.1
34,217.7,65.6,18.002,45.0,186.0
34,192.3,59.8,18.809,51.8,193.6
34,180.7,57.3,19.212,47.7,190.2
34,155.0,51.8,20.421,47.9,190.0
36,118.0,65.1,16.793,48.7,27.6
36,123.1,67.7,17.062,54.2,24.5
36,125.7,68.9,17.196,48.5,24.3
36,128.0,70.1,17.331,45.9,27.6
36,140.0,75.7,17.868,47.9,26.1
36,150.8,80.6,18.271,51.6,27.3
36,155.1,82.5,18.405,46.8,24.5
36,164.4,86.6,18.674,46.2,23.7
36,169.5,89.2,18.809,50.3,26.4
36,174.9,91.7,18.943,46.0,24.8
36,180.8,94.5,19.077,48.8,25.8
36,187.2,97.4,19.212,45.6,24.2
36,201.7,103.8,19.48,47.3,24.8
36,228.7,115.9,19.883,48.6,25.9
36,239.5,121.2,20.018,49.3,26.6
36,251.3,126.7,20.152,45.1,24.8
36,266.8,133.7,20.286,51.6,24.4
36,282.7,140.9,20.421,46.4,24.3
36,299.7,148.8,20.555,45.2,25.1
37,121.7,60.7,15.987,52.0,17.3
37,130.4,63.8,16.39,48.7,18.7
37,137.3,66.0,16.659,50.2,16.7
37,147.7,69.8,17.062,46.8,19.0
37,151.7,71.1,17.196,47.6,17.7
37,160.3,74.0,17.465,45.6,17.1
37,165.0,75.7,17.599,52.9,19.8
37,175.6,79.5,17.868,53.1,20.0
37,202.4,89.9,18.405,51.6,19.5
37,210.4,92.9,18.54,54.4,20.4
37,218.8,96.0,18.674,51.4,19.9
37,228.1,99.3,18.809,51.9,20.0
37,250.2,107.5,19.077,51.1,19.3
37,262.5,112.2,19.212,54.0,21.0
37,276.4,117.6,19.346,54.6,21.1
37,291.7,123.2,19.48,51.1,20.2
37,327.7,137.8,19.749,50.8,21.4
37,349.3,146.1,19.883,50.6,21.1
37,373.1,156.4,20.018,53.3,23.4
37,400.6,167.3,20.152,48.6,21.7
37,430.3,181.7,20.286,52.3,25.8
42,81.5,57.8,18.54,50.1,41.3
42,85.5,59.9,18.943,48.6,29.3
42,87.0,60.7,19.077,48.6,28.2
42,91.3,63.1,19.48,50.6,35.5
42,96.6,65.8,19.883,46.2,29.5
42,100.6,68.0,20.152,48.6,30.2
42,113.6,74.6,20.824,52.8,30.8
42,116.7,76.4,20.958,53.6,30.4
42,123.2,79.7,21.227,47.9,28.6
42,126.8,81.6,21.361,47.0,27.7
42,130.9,83.5,21.495,45.3,25.9
42,134.8,85.6,21.63,46.0,28.4
42,139.1,87.9,21.764,46.4,28.1
42,144.0,90.3,21.898,45.0,25.9
42,148.8,93.1,22.033,47.9,30.0
42,154.3,96.1,22.167,48.6,28.6
42,160.3,99.2,22.302,45.6,27.1
42,166.7,102.6,22.436,46.7,28.2
42,173.7,106.5,22.57,49.0,29.2
42,181.6,110.8,22.705,47.9,28.3
42,189.9,115.7,22.839,49.6,30.5
42,199.3,120.9,22.973,47.8,29.2
42,209.5,126.5,23.108,45.9,28.7
42,221.2,133.0,23.242,47.1,28.9
42,234.5,140.2,23.376,46.9,28.7
43,105.7,57.6,19.615,45.4,19.8
43,107.7,58.3,19.749,46.8,19.0
43,113.6,61.0,20.152,45.5,21.6
43,118.5,63.1,20.421,52.7,23.1
43,120.8,64.0,20.555,47.9,22.0
43,123.4,65.1,20.689,51.8,22.3
43,126.0,66.1,20.824,45.3,21.0
43,128.9,67.2,20.958,50.3,21.4
43,148.2,74.6,21.764,49.8,21.9
43,152.0,76.3,21.898,49.6,23.2
43,156.3,77.9,22.033,45.8,20.3
43,160.7,79.7,22.167,49.1,22.4
43,165.5,81.6,22.302,49.2,21.7
43,170.8,83.8,22.436,51.3,22.5
43,181.6,88.0,22.705,46.0,21.8
43,187.7,90.5,22.839,48.4,22.2
43,201.2,96.0,23.108,53.0,24.5
43,208.8,99.2,23.242,47.6,22.3
43,217.3,102.3,23.376,44.9,20.7
43,226.5,106.1,23.511,48.1,21.8
43,236.1,110.1,23.645,47.0,22.7
43,247.2,114.6,23.779,48.6,22.4
43,259.4,119.3,23.914,45.8,21.1
43,272.6,124.6,24.048,46.0,21.8
43,287.4,130.6,24.182,46.6,21.9
43,303.8,137.4,24.317,47.2,22.5
45,104.2,62.7,29.153,51.7,22.0
45,106.9,63.7,29.288,52.1,21.0
45,120.3,69.6,29.825,53.4,22.0
45,127.5,72.6,30.094,53.3,20.3
45,140.1,78.2,30.497,48.9,21.5
45,149.5,82.4,30.765,51.4,22.5
45,161.0,87.4,31.034,50.8,23.2
45,181.7,96.8,31.437,53.2,24.2
45,209.7,109.7,31.84,54.2,24.5
45,220.7,114.8,31.974,54.0,24.9
45,233.1,120.5,32.109,53.4,24.7
45,262.7,134.4,32.377,52.1,24.9
45,280.1,142.8,32.512,52.8,25.8
47,77.8,51.4,23.376,52.7,28.2
47,79.1,52.0,23.511,51.0,21.9
47,82.1,53.2,23.779,51.6,21.2
47,82.6,53.7,23.914,49.4,45.9
47,91.1,57.3,24.72,47.0,28.3
47,92.8,57.9,24.854,45.6,21.2
47,96.2,59.1,25.123,52.9,22.5
47,101.8,61.7,25.526,45.5,22.0
47,104.0,62.6,25.66,49.3,23.0
47,110.6,64.9,26.063,48.7,23.9
47,115.5,67.1,26.332,53.1,24.2
47,121.3,69.7,26.601,50.0,24.4
47,127.0,72.3,26.869,54.2,24.1
47,130.6,73.8,27.004,49.2,22.6
47,134.4,75.4,27.138,49.6,22.9
47,138.2,76.9,27.272,45.9,22.0
47,141.9,78.6,27.407,47.6,25.0
47,145.9,80.6,27.541,51.4,26.5
47,150.3,82.5,27.675,46.6,23.4
47,155.2,84.5,27.81,44.9,21.9
47,178.4,94.4,28.347,47.1,24.0
47,185.3,97.5,28.481,49.0,24.4
47,192.7,101.0,28.616,50.1,25.0
47,209.1,108.0,28.884,44.7,23.3
47,218.6,112.7,29.019,52.0,26.5
47,229.0,117.2,29.153,44.7,23.3
47,242.2,123.2,29.288,53.8,24.4
47,255.6,129.4,29.422,48.8,24.8
47,271.8,136.9,29.556,52.7,25.2
48,179.5,86.6,23.779,53.5,22.5
48,185.6,89.2,23.914,52.8,23.4
48,192.1,91.6,24.048,45.3,20.3
48,199.4,94.4,24.182,48.7,21.0
48,215.3,100.8,24.451,54.0,23.9
48,233.3,108.0,24.72,49.8,24.0
48,243.7,112.3,24.854,47.5,22.2
48,255.3,117.0,24.988,47.9,22.1
48,269.8,122.9,25.123,53.9,22.2
48,284.4,129.2,25.257,50.0,23.3
48,299.9,135.6,25.391,45.9,22.5
48,317.2,142.9,25.526,46.0,22.9
49,80.5,49.1,24.585,52.3,20.7
49,93.4,54.3,25.929,51.8,24.2
49,97.7,56.0,26.332,46.3,23.5
49,101.2,57.3,26.601,52.9,20.6
49,113.7,62.0,27.407,45.9,21.7
49,116.0,62.9,27.541,47.1,21.2
49,118.6,63.9,27.675,48.3,19.9
49,121.1,64.9,27.81,48.8,21.5
49,123.6,65.9,27.944,45.4,21.7
49,126.4,67.0,28.078,50.2,22.1
49,129.5,68.1,28.213,46.0,19.5
52,99.2,53.0,43.394,50.2,12.7
52,105.7,55.8,43.931,54.7,28.7
52,109.0,56.9,44.2,48.3,22.3
52,110.6,57.5,44.334,45.8,21.8
52,112.7,58.2,44.469,45.4,17.7
52,119.2,60.9,44.872,47.3,18.4
52,126.4,63.8,45.275,51.7,20.9
52,135.3,66.7,45.678,48.3,17.8
52,141.6,69.3,45.946,53.5,22.2
52,157.1,75.2,46.484,49.7,20.9
52,163.0,76.8,46.618,50.4,15.6
52,166.6,78.7,46.753,53.6,27.7
52,188.7,86.1,47.424,50.8,22.5
57,68.6,47.4,32.646,47.2,22.2
57,76.2,50.7,33.855,51.3,26.5
57,81.0,52.8,34.393,49.2,22.9
57,83.4,53.7,34.661,53.3,22.8
57,87.2,55.6,35.064,53.3,31.5
57,90.2,56.7,35.333,52.8,25.1
57,93.2,57.8,35.602,45.9,26.7
57,96.7,59.2,35.871,47.6,22.8
57,102.1,61.5,36.274,54.1,21.5
57,103.7,62.5,36.408,53.7,32.0
57,112.3,65.9,36.945,51.8,24.1
57,117.7,68.5,37.214,48.0,20.8
57,120.3,69.8,37.348,49.1,25.6
57,126.2,72.1,37.617,46.4,23.4
57,129.6,73.6,37.751,50.8,24.5
57,133.0,75.2,37.886,49.5,24.7
57,149.6,82.8,38.423,50.5,25.0
57,159.5,87.1,38.692,50.5,24.6
57,170.1,92.0,38.96,48.1,24.9
57,183.0,97.8,39.229,53.8,26.7
57,190.1,100.9,39.364,44.6,23.5
57,197.7,104.5,39.498,47.2,25.2
57,206.4,108.2,39.632,45.6,23.4
57,215.9,112.8,39.767,50.2,25.8
57,226.0,117.5,39.901,46.6,24.8
57,237.4,122.7,40.035,46.8,24.8
57,249.7,128.7,40.17,47.2,25.8
57,263.3,135.5,40.304,48.1,26.6
57,278.8,142.9,40.438,46.2,25.6
57,296.3,151.0,40.573,44.6,24.9
57,315.8,160.5,40.707,45.2,25.9
57,337.6,171.5,40.841,44.7,26.6
61,65.6,50.9,33.99,48.3,26.0
61,71.4,53.8,34.661,51.6,26.1
61,80.5,58.6,35.602,52.1,32.0
61,85.5,60.8,36.005,49.1,27.4
61,89.2,62.9,36.274,52.5,31.3
61,91.1,63.8,36.408,46.8,26.4
61,93.2,64.8,36.542,48.1,26.3
61,95.4,66.0,36.677,49.9,26.4
61,97.6,67.1,36.811,48.4,27.4
61,102.7,69.9,37.08,48.2,26.8
61,108.7,72.9,37.348,44.9,23.5
61,115.1,76.4,37.617,51.4,28.0
61,118.8,78.3,37.751,52.1,26.9
61,122.6,80.2,37.886,50.6,27.0
61,132.1,85.5,38.154,51.9,27.2
61,143.1,91.3,38.423,54.4,28.2
61,149.0,94.2,38.557,49.5,26.5
61,155.7,97.4,38.692,50.0,25.4
61,163.2,101.2,38.826,54.2,26.8
61,170.7,105.5,38.96,54.6,29.6
61,189.0,115.4,39.229,52.9,27.9
61,199.8,121.2,39.364,53.0,28.2
61,212.2,127.8,39.498,53.4,28.2
61,226.6,135.4,39.632,54.1,27.9
61,242.6,144.3,39.767,54.1,29.1
61,261.2,154.5,39.901,53.0,28.7
62,106.3,63.8,35.199,44.6,22.9
62,112.9,67.0,35.602,50.0,25.7
62,115.6,68.1,35.736,46.8,22.6
62,130.6,74.5,36.408,53.9,24.6
62,138.1,77.7,36.677,46.6,22.9
62,150.8,83.0,37.08,54.8,27.2
62,160.4,87.4,37.348,53.3,28.0
62,165.9,89.7,37.483,46.1,23.3
62,172.2,92.4,37.617,47.9,22.7
62,178.7,95.3,37.751,49.0,24.1
62,185.4,98.3,37.886,46.2,24.1
62,194.0,102.1,38.02,53.1,23.8
62,203.1,106.1,38.154,51.4,23.8
62,212.8,110.2,38.289,48.3,22.9
62,222.9,115.0,38.423,49.7,25.2
62,234.0,120.0,38.557,47.2,24.3
62,246.7,125.3,38.692,45.7,22.8
62,260.7,131.6,38.826,47.9,24.2
62,276.1,138.6,38.96,47.5,24.6
62,293.2,146.4,39.095,45.9,24.3
62,312.7,155.1,39.229,45.5,24.2
62,334.6,165.4,39.364,45.9,25.1
62,359.6,177.1,39.498,45.0,25.1
63,68.2,50.0,36.542,49.6,20.8
63,85.2,56.6,38.154,45.1,18.1
63,88.6,57.9,38.423,53.9,23.4
63,90.5,58.7,38.557,49.6,22.0
63,92.3,59.5,38.692,50.2,24.2
63,96.1,61.0,38.96,46.0,21.3
63,98.4,61.9,39.095,49.1,21.3
63,100.0,62.9,39.229,54.4,32.1
63,102.2,63.9,39.364,48.6,23.6
63,104.9,65.0,39.498,49.1,21.6
63,107.4,66.0,39.632,46.4,22.1
63,112.9,68.1,39.901,45.0,20.2
63,115.5,69.4,40.035,50.0,26.5
63,118.8,70.8,40.17,52.8,23.6
63,125.3,73.5,40.438,50.6,23.7
63,128.8,74.9,40.573,45.1,22.5
63,132.5,76.7,40.707,53.0,25.6
63,136.7,78.6,40.841,51.9,23.9
63,140.9,80.6,40.976,51.2,25.1
63,145.3,82.7,41.11,50.4,25.8
63,150.1,84.6,41.244,44.6,22.2
63,155.7,87.2,41.379,53.8,24.4
63,161.1,89.5,41.513,46.0,23.8
63,167.3,92.4,41.647,50.8,24.1
63,174.0,95.3,41.782,49.1,24.0
63,180.8,98.9,41.916,54.2,27.5
63,189.0,102.3,42.05,47.9,22.7
63,197.6,106.1,42.185,48.7,23.8
63,207.1,110.6,42.319,52.2,25.6
63,217.8,115.6,42.453,51.5,25.0
63,229.1,120.8,42.588,48.2,24.6
63,242.4,127.0,42.722,51.3,25.1
63,257.0,133.7,42.857,49.0,24.4
63,273.5,141.3,42.991,49.0,24.8
63,292.0,149.7,43.125,47.8,24.5
63,313.2,159.3,43.26,47.1,24.4
63,337.4,171.0,43.394,48.5,25.7
63,365.1,184.1,43.528,46.4,25.3
65,84.1,54.0,36.811,45.8,21.7
65,89.5,56.7,37.348,52.7,23.9
65,92.5,57.9,37.617,47.9,20.2
65,96.0,59.3,37.886,45.0,21.8
65,102.5,62.0,38.289,46.0,17.8
65,104.7,62.9,38.423,48.8,22.7
65,106.8,63.8,38.557,47.5,24.5
65,109.2,64.9,38.692,48.3,23.1
65,111.2,65.8,38.826,45.0,25.6
65,116.4,67.9,39.095,49.9,23.3
65,119.1,69.2,39.229,50.2,24.7
65,121.8,70.5,39.364,49.9,26.9
65,125.4,71.8,39.498,45.6,19.5
65,128.7,73.4,39.632,52.5,25.3
65,132.2,74.8,39.767,46.7,22.8
65,136.3,76.7,39.901,54.7,24.1
65,140.2,78.4,40.035,48.2,23.9
65,144.5,80.4,40.17,52.4,24.8
65,154.2,84.2,40.438,49.5,22.9
65,159.3,86.6,40.573,50.2,24.4
65,165.2,89.2,40.707,52.7,24.5
65,171.4,92.1,40.841,52.3,24.8
65,177.8,95.1,40.976,51.3,25.4
65,185.2,98.1,41.11,46.6,21.9
65,193.2,101.7,41.244,50.1,23.8
65,201.8,105.2,41.379,46.6,22.6
65,211.1,109.6,41.513,51.7,25.2
65,221.7,114.4,41.647,51.0,24.3
65,233.1,119.3,41.782,47.4,23.5
65,245.6,125.1,41.916,49.4,24.8
65,260.3,131.8,42.05,50.5,24.3
65,276.0,138.6,42.185,46.2,23.4
65,294.3,146.9,42.319,49.1,24.5
65,314.2,156.2,42.453,47.4,25.0
65,337.1,166.6,42.588,46.2,24.5
65,363.1,179.2,42.722,46.9,25.8
66,155.4,50.6,39.364,54.1,193.3
66,153.3,50.2,39.498,47.1,190.5
66,145.4,48.9,40.035,51.0,190.9
66,142.2,48.1,40.304,53.6,193.3
66,135.7,46.9,40.841,49.0,192.0
66,126.3,44.8,41.782,48.0,202.8
66,115.1,42.2,42.991,50.2,191.0
67,66.2,49.5,41.244,44.7,27.2
67,67.1,49.9,41.379,50.5,25.7
67,84.2,57.9,43.394,48.1,25.5
67,92.3,61.9,44.066,48.5,24.7
67,94.0,62.8,44.2,47.1,27.9
67,95.9,63.8,44.334,47.7,26.8
67,98.1,64.8,44.469,49.3,24.8
67,100.2,66.0,44.603,50.8,29.2
67,104.8,68.0,44.872,47.9,25.7
67,107.1,69.4,45.006,54.3,31.8
67,109.7,70.8,45.14,49.7,27.1
67,122.1,76.8,45.678,45.9,26.3
67,125.6,78.6,45.812,49.9,27.1
67,129.3,80.5,45.946,49.5,27.5
67,133.4,82.6,46.081,48.6,26.5
67,137.8,84.6,46.215,46.2,25.1
67,142.4,86.7,46.35,44.6,24.5
67,147.4,89.3,46.484,50.4,27.3
67,152.9,92.1,46.618,50.8,27.4
67,158.6,94.9,46.753,46.2,25.7
67,166.1,98.4,46.887,54.2,25.1
67,173.5,102.0,47.021,49.6,25.7
67,181.3,106.0,47.156,50.4,27.0
67,189.9,110.2,47.29,49.0,26.3
67,199.4,114.9,47.424,48.5,26.1
67,209.5,120.2,47.559,49.5,27.9
67,220.8,126.0,47.693,48.7,27.2
67,233.1,132.3,47.827,46.2,26.9
67,247.4,139.4,47.962,47.2,26.6
