id,x_px,y_px,timestamp_s,speed_mph,direction_deg
84,458.3,47.6,36.822,42.5,327.6
84,459.7,46.8,36.956,44.4,330.4
84,461.6,45.2,37.358,45.7,306.8
84,462.4,44.4,37.492,47.8,314.6
84,463.3,43.7,37.626,48.7,321.5
84,465.2,41.8,37.893,45.7,321.2
84,468.5,39.2,38.563,52.3,302.5
84,473.6,34.9,40.036,42.1,320.1
85,405.0,59.8,33.743,48.8,337.2
85,408.8,58.5,33.876,43.9,341.1
85,411.7,57.2,34.01,46.3,335.4
85,414.5,55.8,34.144,49.2,334.5
85,417.4,54.4,34.278,54.6,333.8
85,419.9,53.2,34.412,48.9,334.3
85,424.9,51.2,34.68,48.0,336.0
85,426.6,50.1,34.814,51.0,327.2
85,428.2,49.2,34.948,46.0,330.1
85,431.8,47.2,35.215,49.2,332.5
85,436.6,45.1,35.483,54.4,336.8
85,437.8,44.4,35.617,45.6,330.3
92,367.7,94.4,37.492,50.9,329.1
92,398.4,75.7,38.027,50.2,330.4
92,402.8,72.9,38.161,53.6,327.8
92,414.0,66.1,38.563,49.2,329.7
92,416.9,64.5,38.697,42.1,331.5
92,419.8,62.7,38.831,49.9,327.8
93,379.5,124.0,38.563,50.3,315.0
93,400.6,101.8,38.965,54.4,314.2
93,414.3,87.6,39.366,52.1,320.7
93,421.0,80.4,39.634,51.8,314.3
93,429.0,74.6,39.902,46.7,324.8
93,433.8,69.4,40.17,53.4,321.9
93,436.6,67.1,40.304,54.3,321.5
93,438.9,65.5,40.438,40.9,325.3
93,442.2,62.4,40.705,48.7,319.3
93,445.7,59.5,40.973,52.6,312.9
93,446.9,58.2,41.107,41.5,312.7
93,450.6,54.3,41.509,46.6,315.4
93,454.0,51.2,41.91,43.8,312.1
93,461.2,45.7,43.115,40.4,291.5
93,470.1,38.3,44.99,50.4,311.4
93,471.4,36.4,45.392,53.6,317.8
95,420.2,112.7,39.232,48.2,307.1
95,428.8,100.5,39.5,54.0,302.6
95,431.9,95.8,39.634,49.7,303.2
95,435.3,91.5,39.768,51.0,308.6
95,437.7,87.6,39.902,50.0,301.9
95,439.8,83.8,40.036,53.8,299.1
95,441.4,80.7,40.17,48.9,296.5
95,443.5,77.7,40.304,49.7,305.8
95,444.6,75.3,40.438,44.5,293.7
95,446.6,72.6,40.571,53.0,306.2
95,447.7,70.5,40.705,44.9,297.8
95,448.8,68.5,40.839,45.6,300.0
95,449.8,66.4,40.973,48.3,295.0
95,450.6,64.5,41.107,49.1,291.9
95,451.1,62.7,41.241,49.3,285.6
95,452.0,61.3,41.375,42.1,303.0
95,452.5,59.8,41.509,44.0,290.5
95,453.9,57.3,41.776,44.0,298.5
95,455.4,55.0,42.044,52.4,304.5
95,456.0,53.9,42.178,41.3,297.3
95,457.5,51.9,42.446,49.3,288.2
95,457.6,50.9,42.58,42.4,279.7
95,458.0,50.0,42.714,43.7,293.0
95,458.4,49.0,42.848,48.7,292.2
95,459.8,47.1,43.249,49.1,290.4
95,463.0,43.4,44.053,43.0,290.7
97,401.4,93.4,40.973,49.5,320.7
97,416.7,80.9,41.375,53.3,321.4
97,420.5,77.8,41.509,53.9,320.2
97,427.4,72.2,41.776,51.8,320.7
97,430.3,70.3,41.91,41.7,326.6
97,433.2,68.1,42.044,50.7,323.5
97,435.9,66.0,42.178,52.2,321.9
97,438.1,64.3,42.312,43.2,323.5
97,440.4,62.6,42.446,48.8,322.2
97,442.4,60.9,42.58,51.3,319.6
97,443.9,59.5,42.714,42.9,317.1
97,445.5,58.1,42.848,46.9,318.3
97,447.3,56.7,42.982,48.5,323.4
97,448.9,55.5,43.115,45.7,323.3
97,450.5,54.4,43.249,42.8,325.7
97,453.1,52.4,43.517,50.3,316.2
97,454.4,51.3,43.651,49.1,318.8
97,455.5,50.4,43.785,40.7,320.9
97,459.1,47.4,44.321,44.9,314.8
97,460.2,46.7,44.454,41.0,328.6
97,461.2,46.0,44.588,40.3,324.6
97,462.2,45.3,44.722,45.3,322.1
97,464.9,43.0,45.258,51.0,308.1
97,465.4,42.3,45.392,48.3,302.4
97,466.8,40.5,45.793,49.4,307.2
97,468.3,39.2,46.195,43.9,285.0
97,469.2,38.2,46.597,43.2,234.6
99,415.2,118.9,44.454,52.1,303.4
99,434.4,92.6,44.99,53.6,307.9
99,437.7,88.3,45.124,54.1,307.3
99,445.3,77.4,45.526,53.8,310.0
99,449.9,71.9,45.793,51.4,314.0
99,451.9,69.7,45.927,46.7,313.0
99,454.0,67.5,46.061,52.9,314.1
99,455.7,65.7,46.195,44.7,312.8
99,457.3,63.8,46.329,52.3,310.1
99,458.5,62.3,46.463,42.9,307.2
99,459.8,60.5,46.597,53.5,306.3
99,460.7,59.2,46.731,42.4,304.0
99,462.1,57.6,46.865,54.1,311.9
99,462.9,56.4,46.999,43.6,304.6
99,464.2,55.1,47.132,49.9,314.8
99,465.9,53.1,47.4,44.0,300.7
99,467.8,51.2,47.668,44.5,307.9
99,469.6,49.1,48.07,48.5,308.9
99,470.9,47.1,48.338,48.4,301.2
99,473.2,45.2,48.739,46.6,318.8
99,475.5,41.2,49.677,50.7,285.0
99,475.7,40.7,49.81,41.2,286.0
99,476.1,40.0,49.944,53.3,305.6
99,476.3,39.5,50.078,41.3,283.4
99,476.6,38.3,50.48,47.6,246.1
99,476.4,37.9,50.614,42.7,255.2
101,427.9,71.3,45.793,45.8,327.4
101,437.6,64.0,46.195,53.8,324.8
101,445.6,57.8,46.731,40.9,321.5
101,450.6,53.1,47.132,51.9,315.1
101,452.2,52.0,47.266,45.5,327.9
101,453.4,51.1,47.4,44.6,320.6
101,454.7,50.0,47.534,50.7,320.7
101,457.0,48.4,47.802,41.1,319.2
101,459.2,46.6,48.07,41.4,325.4
101,461.2,45.6,48.338,47.6,319.2
101,462.0,44.7,48.471,51.2,315.5
101,463.9,42.6,48.739,45.7,320.4
101,466.1,41.4,49.141,41.5,323.5
101,468.2,39.3,49.543,53.9,317.5
101,470.7,37.1,50.078,47.7,321.5
101,472.6,35.6,50.614,42.2,320.8
103,386.1,42.5,47.266,45.0,166.5
103,380.4,44.2,47.534,53.4,162.5
103,376.8,45.1,47.668,53.1,166.8
103,369.7,46.2,47.936,46.3,168.1
103,365.8,47.1,48.07,47.6,168.0
103,361.7,47.8,48.204,44.3,169.0
103,357.6,48.8,48.338,49.1,166.8
104,413.1,122.9,47.534,47.6,307.7
104,429.1,102.1,47.936,47.3,308.7
104,439.6,87.1,48.338,52.6,299.6
104,441.2,83.4,48.471,53.3,293.3
104,443.9,80.3,48.605,48.8,311.7
104,446.6,77.4,48.739,51.2,312.3
104,448.1,75.1,48.873,42.5,304.3
104,450.8,72.4,49.007,53.4,315.4
104,452.8,70.2,49.141,47.9,311.5
104,454.3,68.3,49.275,44.2,308.8
104,457.3,64.1,49.543,46.3,311.3
104,458.6,62.4,49.677,48.3,307.5
104,459.4,60.7,49.81,49.9,295.6
104,460.6,59.4,49.944,41.4,312.6
104,461.7,58.1,50.078,45.0,307.3
104,462.4,56.9,50.212,41.4,302.3
104,464.2,54.9,50.48,41.8,305.5
104,466.8,50.2,50.882,52.6,290.6
104,471.8,41.6,52.355,41.4,291.5
104,472.1,41.0,52.488,43.7,294.8
104,473.5,38.8,53.024,45.7,302.5
105,394.2,41.8,48.873,47.7,158.3
105,386.3,43.3,49.141,40.6,173.5
105,382.5,44.1,49.275,49.7,169.2
105,380.6,44.9,49.409,50.6,156.4
105,368.7,47.2,49.81,47.1,172.2
105,366.6,48.0,49.944,42.9,158.9
105,266.5,80.6,53.961,54.6,162.9
105,230.7,91.0,55.434,50.2,164.0
105,182.1,104.3,56.639,47.7,162.7
109,414.9,38.3,50.078,42.7,166.7
109,413.3,38.9,50.212,54.5,158.3
109,409.2,39.9,50.48,49.5,163.4
109,393.9,44.2,51.149,51.4,165.0
109,391.1,45.0,51.283,49.4,164.3
109,381.6,47.5,51.685,45.9,165.2
109,378.2,48.5,51.819,51.4,164.2
109,366.5,51.6,52.221,53.8,163.9
109,357.8,54.3,52.488,51.6,162.0
109,310.8,67.7,54.631,46.6,165.5
109,272.3,77.1,55.97,43.5,165.3
109,225.4,91.6,57.443,52.9,163.4
113,429.8,55.5,51.819,48.9,326.8
113,438.8,50.3,52.355,53.1,329.8
113,440.5,49.2,52.488,50.9,328.7
113,444.2,47.3,52.756,46.7,334.7
113,448.0,45.3,53.158,50.9,317.6
113,449.2,44.5,53.292,53.0,325.7
113,450.7,43.7,53.426,48.0,333.4
113,457.2,39.2,54.363,50.7,322.0
113,461.5,37.1,55.032,53.5,322.5
113,462.2,36.5,55.166,53.2,322.4
114,407.6,113.1,52.221,45.9,306.2
114,412.4,106.5,52.355,54.6,305.7
114,419.3,95.8,52.622,51.4,303.6
114,421.5,91.6,52.756,48.2,297.9
114,424.4,87.9,52.89,46.6,308.0
114,426.8,84.4,53.024,49.1,304.2
114,428.9,81.4,53.158,45.6,305.4
114,430.6,78.5,53.292,48.2,299.4
114,448.3,54.8,54.363,44.5,323.6
115,359.5,88.6,53.56,51.1,331.6
115,384.7,73.7,54.095,52.8,332.0
115,389.2,71.1,54.229,54.0,330.1
115,401.8,64.4,54.631,47.3,335.3
115,412.1,58.9,55.032,47.4,338.1
115,415.0,57.4,55.166,50.8,333.0
115,417.5,55.9,55.3,51.9,329.1
115,422.2,53.4,55.568,42.2,335.0
115,424.3,52.4,55.702,41.2,335.3
115,427.0,51.5,55.836,40.8,341.5
115,429.1,50.4,55.97,50.7,332.1
115,431.0,49.4,56.104,49.4,332.6
115,432.7,48.5,56.238,45.3,331.9
115,434.5,47.5,56.371,51.9,331.2
115,436.0,46.6,56.505,51.2,328.9
115,437.2,45.8,56.639,49.2,322.5
115,444.7,41.8,57.443,43.8,331.8
115,445.9,41.2,57.577,49.4,332.1
115,449.4,39.1,58.112,47.0,330.1
115,451.2,38.2,58.38,48.8,327.6
120,345.9,141.2,54.095,48.5,319.9
120,387.1,106.5,54.631,52.9,322.3
120,405.7,91.2,55.032,50.8,322.1
120,410.4,87.1,55.166,54.3,318.4
120,414.5,83.6,55.3,49.8,320.0
120,418.2,80.3,55.434,51.8,318.4
120,421.5,77.6,55.568,47.4,319.7
120,425.2,74.8,55.702,50.9,323.6
120,428.2,72.3,55.836,50.6,320.2
120,430.9,70.4,55.97,42.0,323.9
120,433.6,68.4,56.104,45.1,323.8
120,435.9,66.4,56.238,50.1,318.8
120,437.9,64.7,56.371,43.1,319.7
120,440.0,62.9,56.505,50.6,319.9
120,443.6,60.1,56.773,45.6,312.6
120,445.2,58.7,56.907,45.5,319.6
120,446.5,57.3,57.041,48.0,311.6
120,448.1,56.0,57.175,47.8,320.7
120,449.6,54.9,57.309,42.4,323.6
120,450.6,53.8,57.443,41.1,315.6
120,453.1,51.9,57.71,43.9,316.9
120,454.5,51.0,57.844,42.6,325.7
120,458.5,47.9,58.38,49.8,321.5
120,459.2,47.1,58.514,43.3,313.7
120,461.1,45.9,58.782,42.9,319.4
120,465.3,42.0,59.585,43.1,322.8
120,468.4,39.2,60.388,50.7,313.9
124,371.3,74.6,55.434,52.8,335.3
124,398.0,62.2,56.104,52.7,336.7
124,405.6,58.6,56.371,50.1,337.7
124,412.1,55.7,56.639,48.7,336.1
124,415.0,54.4,56.773,49.6,336.1
124,420.6,51.8,57.041,49.6,338.2
124,422.8,50.9,57.175,42.0,337.1
124,424.9,49.9,57.309,48.4,334.2
124,428.9,47.7,57.577,50.9,332.5
124,430.7,47.0,57.71,44.1,336.4
124,434.4,45.3,57.978,43.6,334.8
124,437.6,44.2,58.246,46.8,336.4
124,438.9,43.4,58.38,50.9,329.6
124,441.6,41.9,58.648,46.1,336.5
124,443.0,41.2,58.782,54.2,330.9
124,446.9,39.1,59.317,47.2,324.7
124,448.3,38.5,59.451,53.1,337.1
124,449.3,38.1,59.585,42.0,335.2
124,450.5,37.5,59.719,52.4,335.7
128,344.8,170.0,67.351,45.7,313.6
128,358.1,155.8,67.485,51.4,313.2
128,419.5,86.9,68.556,49.9,314.2
128,431.7,73.7,69.092,43.3,316.1
128,445.0,62.8,69.761,43.6,322.9
128,447.8,60.0,70.029,48.7,315.0
128,452.2,55.4,70.431,53.6,313.5
130,396.3,44.7,59.451,50.5,162.0
130,393.7,45.5,59.585,45.1,164.4
130,390.3,46.1,59.719,41.5,169.0
130,385.7,46.7,59.853,40.8,172.3
130,380.8,48.8,60.121,51.3,159.8
130,375.4,49.8,60.255,53.1,169.4
130,370.8,50.8,60.388,49.2,167.7
130,366.2,51.9,60.522,47.6,167.3
130,363.9,53.0,60.656,45.8,153.8
130,359.0,54.3,60.79,53.0,165.3
130,311.2,67.3,61.995,48.0,165.1
130,303.6,69.7,62.129,54.4,162.4
130,257.8,73.6,63.468,44.2,167.6
130,246.2,76.5,63.602,53.7,166.0
130,177.4,96.4,65.075,48.4,163.5
130,88.1,110.0,66.548,40.2,166.4
133,381.0,40.7,62.129,46.5,165.6
133,378.5,41.2,62.263,42.3,167.5
133,375.8,41.8,62.397,42.2,168.7
133,366.6,44.1,62.799,40.6,169.1
133,363.3,44.9,62.933,50.8,165.9
133,359.6,45.7,63.066,48.8,167.7
133,356.2,46.6,63.2,47.0,166.3
134,395.7,44.0,61.192,48.2,165.6
